"Something went wrong while generating coupons. Please review the log and try again.","Med generiranjem kuponov je šlo nekaj narobe. Preglejte dnevnik in poskusite znova.",module,Magento_SalesRule
"Catalog","Katalog",module,Magento_SalesRule
"The wrong rule is specified.","Določeno je napačno pravilo.",module,Magento_SalesRule
"You saved the rule.","Pravilo ste shranili.",module,Magento_SalesRule
"Something went wrong while saving the rule data. Please review the error log.","Med shranjevanjem podatkov pravila je šlo nekaj narobe. Preglejte dnevnik napak.",module,Magento_SalesRule
"Alphanumeric","Alfanumerično",module,Magento_SalesRule
"Alphabetical","Po abecedi",module,Magento_SalesRule
"Numeric","Številčno",module,Magento_SalesRule
"We cannot create the requested Coupon Qty. Please check your settings and try again.","Zahtevane količine kuponov ni mogoče ustvariti. Preverite vaše nastavitve in poskusite znova.",module,Magento_SalesRule
"Specified rule does not allow coupons","Navedeno pravilo ne dovoljuje kuponov",module,Magento_SalesRule
"Specified rule only allows auto generated coupons","Navedeno pravilo dovoljuje samo samodejno generirane kupone",module,Magento_SalesRule
"Specified rule does not allow auto generated coupons","Navedeno pravilo ne dovoljuje samodejno generiranih kuponov",module,Magento_SalesRule
"Error occurred when saving coupon: %1","Med shranjevanjem kuponov je prišlo do napake: %1",module,Magento_SalesRule
"Discount (%1)","Popust (%1)",module,Magento_SalesRule
"Discount","Popust",module,Magento_SalesRule
"Coupon with the same code","Kupon z enako kodo",module,Magento_SalesRule
"No Coupon","Brez kupona",module,Magento_SalesRule
"Specific Coupon","Poseben kupon",module,Magento_SalesRule
"Auto","Avtomatsko",module,Magento_SalesRule
"Can\'t acquire coupon.","Kupona ni mogoče pridobiti.",module,Magento_SalesRule
"Update the Product","Posodobitev izdelka",module,Magento_SalesRule
"Special Price","Akcijska cena",module,Magento_SalesRule
"To Fixed Value","Na fiksno vrednost",module,Magento_SalesRule
"To Percentage","Na odstotek",module,Magento_SalesRule
"By Fixed value","Po fiksni vrednosti",module,Magento_SalesRule
"By Percentage","Po odstotkih",module,Magento_SalesRule
"Update product's %1 %2: %3","Posodobitev izdelka %1 %2: %3",module,Magento_SalesRule
"Subtotal","Delna vsota",module,Magento_SalesRule
"Total Items Quantity","Količina skupnega števila elementov",module,Magento_SalesRule
"Total Weight","Skupna teža",module,Magento_SalesRule
"Payment Method","Plačilna metoda",module,Magento_SalesRule
"Shipping Method","Način pošiljanja",module,Magento_SalesRule
"Shipping Postcode","Poštna številka dostave",module,Magento_SalesRule
"Shipping Region","Regija dostave",module,Magento_SalesRule
"Shipping State/Province","Območje/provinca dostave",module,Magento_SalesRule
"Shipping Country","Država dostave",module,Magento_SalesRule
"Product attribute combination","Kombinacija atributov izdelka",module,Magento_SalesRule
"Products subselection","Pod-izbira izdelkov",module,Magento_SalesRule
"Conditions combination","Kombinacija pogojev",module,Magento_SalesRule
"Cart Attribute","Atribut košarice",module,Magento_SalesRule
"Quantity in cart","Količina v košarici",module,Magento_SalesRule
"Price in cart","Cena v košarici",module,Magento_SalesRule
"Row total in cart","Vrstica vsote v košarici",module,Magento_SalesRule
"Conditions Combination","Kombinacija pogojev",module,Magento_SalesRule
"Cart Item Attribute","Atribut elementa košarice",module,Magento_SalesRule
