"Dictionary (Translation on Storefront side)","Slovar (prevod na prednji stani trgovine)",module,Magento_Translation
"Embedded (Translation on Admin side)","Vgrajeni (prevod na strani administracije)",module,Magento_Translation
"Translation Strategy","Strategija prevajanja",module,Magento_Translation
"Translations","Prevodi",module,Magento_Translation
"Translation files.","Datoteke s prevodom.",module,Magento_Translation
"Translation files","Datoteke prevodov",module,Magento_Translation
